Дата,Склад,Контрагент,Номенклатура,Количество
2018-01-04,2,address_73,product_5,0
2018-01-04,2,address_73,product_6,5
2018-01-04,2,address_73,product_9,0
2018-01-04,2,address_73,product_10,0
2018-01-04,2,address_73,product_11,0
2018-01-04,2,address_73,product_12,5
2018-01-04,2,address_73,product_13,0
2018-01-04,2,address_73,product_14,0
2018-01-04,2,address_73,product_22,0
2018-01-04,2,address_73,product_17,0
2018-01-04,2,address_73,product_18,0
2018-01-04,2,address_73,product_20,2
2018-01-04,2,address_73,product_21,0
2018-01-04,2,address_74,product_0,5
2018-01-04,2,address_74,product_1,5
2018-01-04,2,address_74,product_2,5
2018-01-04,2,address_74,product_3,2
2018-01-04,2,address_75,product_0,3
2018-01-04,2,address_75,product_1,3
2018-01-04,2,address_75,product_2,3
2018-01-04,2,address_75,product_3,2
2018-01-04,2,address_75,product_4,1
2018-01-04,2,address_75,product_5,2
2018-01-04,2,address_75,product_6,7
2018-01-04,2,address_75,product_12,3
2018-01-04,2,address_75,product_13,4
2018-01-04,2,address_75,product_14,2
2018-01-04,2,address_75,product_22,6
2018-01-04,2,address_76,product_0,2
2018-01-04,2,address_76,product_1,0
2018-01-04,2,address_76,product_2,3
2018-01-04,2,address_76,product_3,3
2018-01-04,2,address_76,product_4,2
2018-01-04,2,address_76,product_5,2
2018-01-04,2,address_76,product_6,0
2018-01-04,2,address_77,product_0,0
2018-01-04,2,address_77,product_1,4
2018-01-04,2,address_77,product_2,4
2018-01-04,2,address_77,product_3,4
2018-01-04,2,address_77,product_4,2
2018-01-04,2,address_77,product_5,2
2018-01-04,2,address_77,product_6,5
2018-01-04,2,address_77,product_7,1
2018-01-04,2,address_77,product_8,1
2018-01-04,2,address_77,product_10,2
2018-01-04,2,address_77,product_11,0
2018-01-04,2,address_77,product_13,3
2018-01-04,2,address_77,product_14,0
2018-01-04,2,address_77,product_22,0
2018-01-04,2,address_77,product_15,2
2018-01-04,2,address_77,product_17,0
2018-01-04,2,address_77,product_18,0
2018-01-04,2,address_77,product_19,0
2018-01-04,2,address_78,product_0,3
2018-01-04,2,address_78,product_1,5
2018-01-04,2,address_78,product_2,0
2018-01-04,2,address_78,product_3,3
2018-01-04,2,address_78,product_4,1
2018-01-04,2,address_78,product_5,2
2018-01-04,2,address_78,product_22,0
2018-01-04,2,address_78,product_17,0
2018-01-04,2,address_78,product_18,1
2018-01-04,3,address_79,product_0,0
2018-01-04,3,address_79,product_1,5
2018-01-04,3,address_79,product_2,3
2018-01-04,3,address_79,product_3,2
2018-01-04,3,address_79,product_4,2
2018-01-04,3,address_79,product_5,2
2018-01-04,3,address_79,product_6,5
2018-01-04,3,address_79,product_7,1
2018-01-04,3,address_79,product_8,1
2018-01-04,3,address_79,product_9,1
2018-01-04,3,address_79,product_10,2
2018-01-04,3,address_79,product_11,1
2018-01-04,3,address_79,product_12,2
2018-01-04,3,address_79,product_13,2
2018-01-04,3,address_79,product_14,1
2018-01-04,3,address_79,product_22,0
2018-01-04,3,address_79,product_15,0
2018-01-04,3,address_79,product_16,0
2018-01-04,3,address_79,product_17,0
2018-01-04,3,address_79,product_18,1
2018-01-04,3,address_79,product_19,1
2018-01-04,3,address_80,product_0,2
2018-01-04,3,address_80,product_1,1
2018-01-04,3,address_80,product_2,0
2018-01-04,3,address_80,product_3,1
2018-01-04,3,address_80,product_6,0
2018-01-04,3,address_81,product_0,1
2018-01-04,3,address_81,product_1,2
2018-01-04,3,address_81,product_2,2
2018-01-04,3,address_81,product_3,1
2018-01-04,3,address_82,product_0,3
2018-01-04,3,address_82,product_1,5
2018-01-04,3,address_82,product_2,3
2018-01-04,3,address_82,product_3,2
2018-01-04,3,address_82,product_15,1
2018-01-04,3,address_83,product_0,3
2018-01-04,3,address_83,product_1,3
2018-01-04,3,address_83,product_2,3
2018-01-04,3,address_83,product_3,2
2018-01-04,3,address_83,product_4,2
2018-01-04,3,address_83,product_5,2
2018-01-04,3,address_83,product_6,5
2018-01-04,3,address_83,product_7,1
2018-01-04,3,address_83,product_8,1
2018-01-04,3,address_83,product_9,0
2018-01-04,3,address_83,product_10,2
2018-01-04,3,address_83,product_11,2
2018-01-04,3,address_83,product_12,0
2018-01-04,3,address_83,product_13,2
2018-01-04,3,address_83,product_14,1
2018-01-04,3,address_83,product_22,5
2018-01-04,3,address_83,product_15,1
2018-01-04,3,address_83,product_17,3
2018-01-04,3,address_83,product_18,2
2018-01-04,3,address_83,product_19,0
2018-01-04,3,address_83,product_20,0
2018-01-04,3,address_83,product_21,1
2018-01-04,3,address_84,product_0,3
2018-01-04,3,address_84,product_1,5
2018-01-04,3,address_84,product_2,5
2018-01-04,3,address_84,product_3,2
2018-01-04,3,address_84,product_6,5
2018-01-04,3,address_84,product_10,2
2018-01-04,3,address_84,product_11,1
2018-01-04,3,address_84,product_22,3
2018-01-04,3,address_84,product_17,2
2018-01-04,3,address_84,product_18,0
2018-01-04,3,address_84,product_19,2
2018-01-04,3,address_85,product_0,5
2018-01-04,3,address_85,product_1,12
2018-01-04,3,address_85,product_2,11
2018-01-04,3,address_85,product_3,2
2018-01-04,3,address_85,product_4,2
2018-01-04,3,address_85,product_5,4
2018-01-04,3,address_85,product_6,9
2018-01-04,3,address_85,product_7,1
2018-01-04,3,address_85,product_8,0
2018-01-04,3,address_85,product_9,1
2018-01-04,3,address_85,product_10,2
2018-01-04,3,address_85,product_11,1
2018-01-04,3,address_85,product_12,3
2018-01-04,3,address_85,product_13,3
2018-01-04,3,address_85,product_14,0
2018-01-04,3,address_85,product_22,4
2018-01-04,3,address_85,product_15,1
2018-01-04,3,address_85,product_17,0
2018-01-04,3,address_85,product_18,1
2018-01-04,3,address_85,product_19,1
2018-01-04,3,address_85,product_20,2
2018-01-04,3,address_85,product_21,2
2018-01-04,3,address_86,product_0,2
2018-01-04,3,address_86,product_1,3
2018-01-04,3,address_86,product_2,3
2018-01-04,3,address_86,product_3,1
2018-01-04,3,address_86,product_5,1
2018-01-04,3,address_86,product_22,3
2018-01-04,3,address_86,product_15,1
2018-01-04,3,address_86,product_17,2
2018-01-04,3,address_87,product_0,0
2018-01-04,3,address_87,product_1,4
2018-01-04,3,address_87,product_2,0
2018-01-04,3,address_87,product_3,2
2018-01-04,3,address_87,product_5,0
2018-01-04,3,address_88,product_0,2
2018-01-04,3,address_88,product_1,4
2018-01-04,3,address_88,product_2,3
2018-01-04,3,address_88,product_3,0
2018-01-04,3,address_88,product_4,2
2018-01-04,3,address_88,product_5,0
2018-01-04,3,address_88,product_6,5
2018-01-04,3,address_88,product_9,1
2018-01-04,3,address_88,product_10,0
2018-01-04,3,address_88,product_11,0
2018-01-04,3,address_88,product_12,2
2018-01-04,3,address_88,product_13,3
2018-01-04,3,address_88,product_14,0
2018-01-04,3,address_88,product_22,4
2018-01-04,3,address_88,product_15,0
2018-01-04,3,address_88,product_17,0
2018-01-04,3,address_88,product_18,0
2018-01-04,3,address_88,product_19,0
2018-01-04,3,address_88,product_20,1
2018-01-04,3,address_88,product_21,1
2018-01-04,3,address_89,product_0,2
2018-01-04,3,address_89,product_1,0
2018-01-04,3,address_89,product_2,3
2018-01-04,3,address_89,product_3,1
2018-01-04,3,address_89,product_4,1
2018-01-04,3,address_89,product_5,1
2018-01-04,3,address_89,product_6,5
2018-01-04,3,address_89,product_7,1
2018-01-04,3,address_89,product_8,1
2018-01-04,3,address_89,product_10,2
2018-01-04,3,address_89,product_12,2
2018-01-04,3,address_89,product_13,2
2018-01-04,3,address_89,product_14,0
2018-01-04,3,address_89,product_22,3
2018-01-04,3,address_89,product_17,2
2018-01-04,3,address_90,product_0,3
2018-01-04,3,address_90,product_1,3
2018-01-04,3,address_90,product_3,2
2018-01-04,3,address_91,product_0,2
2018-01-04,3,address_91,product_1,0
2018-01-04,3,address_91,product_2,2
2018-01-04,3,address_91,product_3,1
2018-01-04,3,address_91,product_4,0
2018-01-04,3,address_91,product_5,0
2018-01-04,3,address_91,product_6,5
2018-01-04,3,address_91,product_10,2
2018-01-04,3,address_91,product_11,1
2018-01-04,3,address_91,product_22,5
2018-01-04,3,address_92,product_0,3
2018-01-04,3,address_92,product_1,5
2018-01-04,3,address_92,product_2,5
2018-01-04,3,address_92,product_3,2
2018-01-04,3,address_92,product_4,1
2018-01-04,3,address_92,product_5,1
2018-01-04,3,address_92,product_13,3
2018-01-04,3,address_92,product_22,2
2018-01-04,3,address_92,product_15,1
2018-01-04,3,address_92,product_17,1
2018-01-04,3,address_92,product_18,1
2018-01-04,3,address_92,product_19,1
2018-01-04,3,address_93,product_0,2
2018-01-04,3,address_93,product_1,3
2018-01-04,3,address_93,product_2,3
2018-01-04,3,address_93,product_3,0
2018-01-04,3,address_93,product_6,4
2018-01-04,3,address_93,product_7,1
2018-01-04,3,address_93,product_8,1
2018-01-04,3,address_93,product_9,1
2018-01-04,3,address_93,product_10,1
2018-01-04,3,address_93,product_11,2
2018-01-04,3,address_93,product_14,2
2018-01-04,3,address_93,product_22,2
2018-01-04,3,address_93,product_17,2
2018-01-04,3,address_94,product_0,3
2018-01-04,3,address_94,product_1,3
2018-01-04,3,address_94,product_4,3
2018-01-04,3,address_94,product_7,1
2018-01-04,3,address_94,product_8,1
2018-01-04,3,address_94,product_9,1
2018-01-04,3,address_94,product_12,3
2018-01-04,3,address_94,product_13,3
2018-01-04,3,address_94,product_14,1
2018-01-04,3,address_94,product_22,2
2018-01-04,3,address_94,product_16,1
2018-01-04,3,address_94,product_17,1
2018-01-04,3,address_94,product_18,1
2018-01-04,3,address_94,product_19,1
2018-01-04,3,address_94,product_20,1
2018-01-04,3,address_94,product_21,1
2018-01-04,3,address_95,product_0,3
2018-01-04,3,address_95,product_1,2
2018-01-04,3,address_95,product_2,3
2018-01-04,3,address_95,product_3,2
2018-01-04,3,address_95,product_4,1
2018-01-04,3,address_95,product_5,1
2018-01-04,3,address_96,product_0,0
2018-01-04,3,address_96,product_1,3
2018-01-04,3,address_96,product_2,3
2018-01-04,3,address_96,product_3,2
2018-01-04,3,address_96,product_4,0
2018-01-04,3,address_96,product_5,2
2018-01-04,3,address_96,product_6,5
2018-01-04,3,address_96,product_10,2
2018-01-04,3,address_96,product_11,1
2018-01-04,3,address_96,product_14,1
2018-01-04,3,address_96,product_22,4
2018-01-04,3,address_96,product_17,2
2018-01-04,3,address_96,product_18,1
2018-01-04,3,address_96,product_19,1
2018-01-04,3,address_97,product_0,0
2018-01-04,3,address_97,product_1,4
2018-01-04,3,address_97,product_2,2
2018-01-04,3,address_97,product_3,2
2018-01-04,3,address_97,product_4,2
2018-01-04,3,address_97,product_5,0
2018-01-04,3,address_97,product_6,2
2018-01-04,3,address_97,product_10,1
2018-01-04,3,address_97,product_11,1
2018-01-04,3,address_97,product_13,2
2018-01-04,3,address_97,product_14,1
2018-01-04,3,address_97,product_22,3
2018-01-04,3,address_97,product_17,2
2018-01-04,3,address_97,product_18,1
2018-01-04,3,address_97,product_19,1
2018-01-04,3,address_98,product_0,2
2018-01-04,3,address_98,product_1,3
2018-01-04,3,address_98,product_2,3
2018-01-04,3,address_98,product_3,1
2018-01-04,3,address_99,product_0,3
2018-01-04,3,address_99,product_1,5
2018-01-04,3,address_99,product_2,4
2018-01-04,3,address_99,product_3,2
2018-01-04,3,address_99,product_4,2
2018-01-04,3,address_99,product_5,2
2018-01-04,3,address_99,product_7,1
2018-01-04,3,address_99,product_8,1
2018-01-04,3,address_100,product_0,1
2018-01-04,3,address_100,product_1,0
2018-01-04,3,address_100,product_2,3
2018-01-04,3,address_100,product_3,1
2018-01-04,3,address_100,product_5,0
2018-01-04,3,address_101,product_0,3
2018-01-04,3,address_101,product_1,5
2018-01-04,3,address_101,product_2,5
2018-01-04,3,address_101,product_3,2
2018-01-04,3,address_101,product_7,1
2018-01-04,3,address_101,product_8,1
2018-01-04,3,address_101,product_15,0
2018-01-04,3,address_102,product_0,2
2018-01-04,3,address_102,product_1,4
2018-01-04,3,address_102,product_2,3
2018-01-04,3,address_102,product_3,2
2018-01-04,3,address_102,product_4,0
2018-01-04,3,address_102,product_5,1
2018-01-04,3,address_102,product_6,3
2018-01-04,3,address_102,product_7,1
2018-01-04,3,address_102,product_8,1
2018-01-04,3,address_102,product_10,2
2018-01-04,3,address_102,product_11,1
2018-01-04,3,address_102,product_12,2
2018-01-04,3,address_102,product_13,2
2018-01-04,3,address_102,product_22,3
2018-01-04,3,address_102,product_17,2
2018-01-04,3,address_102,product_18,1
2018-01-04,3,address_102,product_19,1
2018-01-04,3,address_103,product_0,0
2018-01-04,3,address_103,product_1,0
2018-01-04,3,address_103,product_2,0
2018-01-04,3,address_104,product_0,2
2018-01-04,3,address_104,product_1,4
2018-01-04,3,address_104,product_2,3
2018-01-04,3,address_104,product_3,2
2018-01-04,3,address_104,product_4,1
2018-01-04,3,address_104,product_5,1
2018-01-04,3,address_104,product_22,2
2018-01-04,3,address_105,product_0,3
2018-01-04,3,address_105,product_1,5
2018-01-04,3,address_105,product_2,5
2018-01-04,3,address_105,product_3,0
2018-01-04,3,address_105,product_4,2
2018-01-04,3,address_105,product_5,2
2018-01-04,3,address_105,product_7,0
2018-01-04,3,address_105,product_8,0
2018-01-04,3,address_105,product_10,2
2018-01-04,3,address_105,product_22,5
2018-01-04,3,address_105,product_15,0
2018-01-04,3,address_106,product_0,2
2018-01-04,3,address_106,product_1,4
2018-01-04,3,address_106,product_2,0
2018-01-04,3,address_106,product_3,2
2018-01-04,3,address_106,product_4,2
2018-01-04,3,address_106,product_5,2
2018-01-04,3,address_106,product_6,4
2018-01-04,3,address_106,product_7,1
2018-01-04,3,address_106,product_8,1
2018-01-04,3,address_106,product_9,0
2018-01-04,3,address_106,product_10,0
2018-01-04,3,address_106,product_11,0
2018-01-04,3,address_106,product_12,2
2018-01-04,3,address_106,product_13,2
2018-01-04,3,address_106,product_14,1
2018-01-04,3,address_106,product_22,0
2018-01-04,3,address_106,product_15,1
2018-01-04,3,address_106,product_17,2
2018-01-04,3,address_106,product_18,0
2018-01-04,3,address_106,product_19,0
2018-01-04,3,address_106,product_20,1
2018-01-04,3,address_106,product_21,1
2018-01-04,3,address_107,product_0,2
2018-01-04,3,address_107,product_1,4
2018-01-04,3,address_107,product_2,3
2018-01-04,3,address_107,product_3,2
2018-01-04,3,address_107,product_4,1
2018-01-04,3,address_107,product_5,1
2018-01-04,3,address_107,product_10,1
2018-01-04,3,address_107,product_11,0
2018-01-04,3,address_107,product_14,1
2018-01-04,3,address_107,product_22,2
2018-01-04,3,address_107,product_17,1
2018-01-04,3,address_107,product_18,1
2018-01-04,3,address_107,product_19,1
2018-01-04,3,address_108,product_0,3
2018-01-04,3,address_108,product_1,4
2018-01-04,3,address_108,product_2,4
2018-01-04,3,address_108,product_3,2
2018-01-04,3,address_108,product_4,2
2018-01-04,3,address_108,product_5,2
2018-01-04,3,address_108,product_6,5
2018-01-04,3,address_108,product_9,1
2018-01-04,3,address_108,product_10,2
2018-01-04,3,address_108,product_11,2
2018-01-04,3,address_108,product_12,2
2018-01-04,3,address_108,product_13,3
2018-01-04,3,address_108,product_14,1
2018-01-04,3,address_108,product_22,5
2018-01-04,3,address_108,product_15,0
2018-01-04,3,address_108,product_17,3
2018-01-04,3,address_108,product_18,2
2018-01-04,3,address_108,product_19,2
2018-01-04,3,address_108,product_20,1
2018-01-04,3,address_108,product_21,1
2018-01-04,3,address_109,product_0,0
2018-01-04,3,address_109,product_1,0
2018-01-04,3,address_109,product_2,2
2018-01-04,3,address_109,product_3,2
2018-01-04,3,address_109,product_4,2
2018-01-04,3,address_109,product_5,2
2018-01-04,3,address_109,product_6,6
2018-01-04,3,address_109,product_7,1
2018-01-04,3,address_109,product_8,1
2018-01-04,3,address_109,product_10,2
2018-01-04,3,address_109,product_11,1
2018-01-04,3,address_109,product_12,2
2018-01-04,3,address_109,product_13,2
2018-01-04,3,address_109,product_14,1
2018-01-04,3,address_109,product_22,5
2018-01-04,3,address_109,product_17,2
2018-01-04,3,address_109,product_18,2
2018-01-04,3,address_109,product_19,2
2018-01-04,3,address_109,product_20,1
2018-01-04,3,address_109,product_21,1
2018-01-04,3,address_110,product_0,2
2018-01-04,3,address_110,product_1,0
2018-01-04,3,address_110,product_2,0
2018-01-04,3,address_110,product_3,2
2018-01-04,3,address_110,product_4,0
2018-01-04,3,address_110,product_5,1
2018-01-04,3,address_110,product_6,0
2018-01-04,3,address_110,product_10,2
2018-01-04,3,address_110,product_22,5
2018-01-04,3,address_111,product_0,0
2018-01-04,3,address_111,product_1,3
2018-01-04,3,address_111,product_2,3
2018-01-04,3,address_111,product_3,0
2018-01-04,3,address_111,product_4,2
2018-01-04,3,address_111,product_5,2
2018-01-04,3,address_111,product_6,2
2018-01-04,3,address_111,product_7,1
2018-01-04,3,address_111,product_8,1
2018-01-04,3,address_111,product_9,0
2018-01-04,3,address_111,product_10,0
2018-01-04,3,address_111,product_11,2
2018-01-04,3,address_111,product_12,2
2018-01-04,3,address_111,product_13,2
2018-01-04,3,address_111,product_14,0
2018-01-04,3,address_111,product_22,3
2018-01-04,3,address_111,product_15,2
2018-01-04,3,address_111,product_17,1
2018-01-04,3,address_111,product_18,1
2018-01-04,3,address_111,product_19,1
2018-01-04,3,address_111,product_20,1
2018-01-04,3,address_111,product_21,1
2018-01-04,3,address_112,product_0,0
2018-01-04,3,address_112,product_1,5
2018-01-04,3,address_112,product_2,4
2018-01-04,3,address_112,product_3,0
2018-01-04,3,address_112,product_4,2
2018-01-04,3,address_112,product_5,2
2018-01-04,3,address_112,product_6,5
2018-01-04,3,address_112,product_7,1
2018-01-04,3,address_112,product_8,1
2018-01-04,3,address_112,product_9,1
2018-01-04,3,address_112,product_10,2
2018-01-04,3,address_112,product_12,0
2018-01-04,3,address_112,product_13,0
2018-01-04,3,address_112,product_22,0
2018-01-04,3,address_112,product_17,2
2018-01-04,3,address_112,product_18,1
2018-01-04,3,address_112,product_19,1
2018-01-04,3,address_112,product_20,1
2018-01-04,3,address_112,product_21,1
2018-01-04,4,address_113,product_0,3
2018-01-04,4,address_113,product_1,3
2018-01-04,4,address_113,product_2,3
2018-01-04,4,address_113,product_3,2
2018-01-04,4,address_113,product_5,1
2018-01-04,4,address_113,product_6,5
2018-01-04,4,address_113,product_7,0
2018-01-04,4,address_113,product_8,1
2018-01-04,4,address_113,product_10,1
2018-01-04,4,address_113,product_11,1
2018-01-04,4,address_113,product_13,3
2018-01-04,4,address_113,product_15,1
2018-01-04,4,address_114,product_0,2
2018-01-04,4,address_114,product_1,2
2018-01-04,4,address_114,product_2,3
2018-01-04,4,address_114,product_3,2
2018-01-04,4,address_114,product_10,1
2018-01-04,4,address_114,product_22,2
2018-01-04,4,address_114,product_15,1
2018-01-04,4,address_114,product_17,2
2018-01-04,4,address_114,product_18,1
2018-01-04,4,address_115,product_0,1
